,Unnamed: 0,artist,date,position,streams,track_name,url
108770,108770,Juan Magán,2018-07-02,171,42136,Usted,https://open.spotify.com/track/79HTe42PihWUUq4BDjcuCq
108873,108873,Daddy Yankee,2018-07-03,74,84608,Dura,https://open.spotify.com/track/6KuqAtoeVzxAYOaMveLNpH
108882,108882,Imagine Dragons,2018-07-03,83,78727,Believer,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
108903,108903,Imagine Dragons,2018-07-03,104,67197,Thunder,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
108912,108912,David Bisbal,2018-07-03,113,63259,A Partir De Hoy,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8
108920,108920,Joey Montana,2018-07-03,121,60536,Suena El Dembow,https://open.spotify.com/track/0woHVOh3KXLSDv8VU9XwZ4
108928,108928,Alejandro Fernandez,2018-07-03,129,59472,Sé Que Te Duele,https://open.spotify.com/track/1OJkKHmXsZVKtWlECdpDAe
108936,108936,Juan Magán,2018-07-03,137,56603,Le Encanta,https://open.spotify.com/track/68pbwCjIAkmNaTYaAfRtHC
108937,108937,Luis Fonsi,2018-07-03,138,55741,Échame La Culpa,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
108944,108944,Chris Jeday,2018-07-03,145,53199,Ahora Dice,https://open.spotify.com/track/5LVoGJTyG6fLJgoGkY2QAZ
108951,108951,Karol G,2018-07-03,152,52005,Pineapple,https://open.spotify.com/track/2RXzzOxmBlffT81fjwBSVh
108966,108966,Juan Magán,2018-07-03,167,50598,Déjate Llevar,https://open.spotify.com/track/4hXAdUl4nAnSPc9thzP2E2
108979,108979,Daddy Yankee,2018-07-03,180,48282,La Rompe Corazones,https://open.spotify.com/track/2Q85xwXagilpHKTfdrbC7M
108993,108993,Drake,2018-07-03,194,46429,One Dance,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
109439,109439,Morat,2018-07-06,40,137673,Punto Y Aparte,https://open.spotify.com/track/6RiV6DnCbfc0b2KbNvumdP
109598,109598,Luis Fonsi,2018-07-06,199,47846,Despacito (Featuring Daddy Yankee),https://open.spotify.com/track/7CUYHcu0RnbOnMz4RuN07w
109797,109797,Luis Fonsi,2018-07-07,198,48382,Despacito,https://open.spotify.com/track/5aQJCkum26QGYUxnEgUwXx
109798,109798,Banda Los Recoditos,2018-07-07,199,48137,Me Sobrabas Tú,https://open.spotify.com/track/33XISWpHJRbAvFSMW1y44A
109799,109799,Grupo Codiciado,2018-07-07,200,47909,Gente De Accionar,https://open.spotify.com/track/3ZpajXo0KgjHw5WSMMIDfy
110102,110102,Luis Miguel,2018-07-09,103,69723,No Me Platiques Más,https://open.spotify.com/track/1kS5xIvvytkr5Ut1JkQ9SM
110154,110154,Zoé,2018-07-09,155,51745,Soñé - Live,https://open.spotify.com/track/2VhJ4nrPorAbySEgO4V0BS
110191,110191,Zoé,2018-07-09,192,45790,Labios Rotos - Live,https://open.spotify.com/track/1nULBrlzWatdcjA2ZctIMv
110198,110198,De La Ghetto,2018-07-09,199,44972,Todo El Amor (feat. Maluma & Wisin),https://open.spotify.com/track/4LQL3TMYtU7J8xBUhyjJxQ
110507,110507,Twenty One Pilots,2018-07-11,108,68828,Jumpsuit,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
110520,110520,Twenty One Pilots,2018-07-11,121,62191,Nico And The Niners,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
110639,110639,Street Rappers,2018-07-12,40,130210,Estamos Bien,https://open.spotify.com/track/1gng5xQBiYCVDkHS0IKLyk
110842,110842,Ariana Grande,2018-07-13,43,132640,God is a woman,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
110909,110909,Arcangel,2018-07-13,110,73962,Original,https://open.spotify.com/track/1LBlcCtOrKITXpEp1hnNpj
110919,110919,Childish Gambino,2018-07-13,120,70678,Summertime Magic,https://open.spotify.com/track/4j3GWI86JvSaF0BLdmgcfF
110940,110940,Marcos Menchaca,2018-07-13,141,62639,Viernes 13,https://open.spotify.com/track/36ZEFaqp4vVd8VYhvvO4oK
111198,111198,La Mosca Tse-Tse,2018-07-14,199,49906,Para No Verte Más,https://open.spotify.com/track/19CmuECYssqkPWANF4nLWM
111380,111380,Grupo Arranke,2018-07-15,181,43141,A Través Del Vaso,https://open.spotify.com/track/0oCSitNlzsQfuIapF9tXRQ
111388,111388,Pancho Barraza,2018-07-15,189,42509,Mi Enemigo El Amor,https://open.spotify.com/track/3YLZE6B8KTT0kYHL3ovVwA
111393,111393,Joan Sebastian,2018-07-15,194,41831,Tatuajes,https://open.spotify.com/track/1CRCrIIa2jUnH096xDekZE
111770,111770,Loud Luxury,2018-07-17,171,49978,Body,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
111779,111779,Juice WRLD,2018-07-17,180,49199,Lucid Dreams,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
111992,111992,Janieck,2018-07-18,193,48449,Does It Matter,https://open.spotify.com/track/7FxidSR6IoL3qMRXxFJ8pd
111993,111993,Avicii,2018-07-18,194,48153,Wake Me Up,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
112169,112169,Jonas Blue,2018-07-19,170,51430,Rise,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
112203,112203,Drake,2018-07-20,4,300382,In My Feelings,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
112232,112232,Cartel De Santa,2018-07-20,33,151178,Pollo y Conejo,https://open.spotify.com/track/1xeLSOaNvDg68FGjIkJxkU
112251,112251,Drake,2018-07-20,52,112965,God's Plan,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
112286,112286,Drake,2018-07-20,87,82639,Don’t Matter To Me (with Michael Jackson),https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
112294,112294,Jd Pantoja,2018-07-20,95,77178,Juan de Roast Yourself,https://open.spotify.com/track/5S9dNXHgWOIuSvRNqsezA6
112308,112308,Calibre 50,2018-07-20,109,71637,Mi Sorpresa Fuiste Tú,https://open.spotify.com/track/59S2kAfdUxi6k2Si8Vi0f3
112339,112339,Imagine Dragons,2018-07-20,140,61908,Natural,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
112342,112342,CNCO,2018-07-20,143,60465,Se Vuelve Loca,https://open.spotify.com/track/2PYmyMAMlhX1eVevLo5A6n
112360,112360,Calibre 50,2018-07-20,161,56170,Mitad Y Mitad,https://open.spotify.com/track/0E9mSvd2mDQeYmSD5SrBsE
112545,112545,Anuel Aa,2018-07-21,146,57768,Hipócrita,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
112562,112562,Remmy Valenzuela,2018-07-21,163,54473,Mi Princesa,https://open.spotify.com/track/0Axl0XXpjltt7Hi6mzeAhx
112765,112765,Los Tucanes De Tijuana,2018-07-22,166,47293,La Chona,https://open.spotify.com/track/79xkyiTBHqdGg3SirACPwy
112973,112973,6ix9ine,2018-07-23,174,49048,FEFE (feat. Nicki Minaj & Murda Beatz),https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
113178,113178,Drake,2018-07-24,179,48797,Nonstop,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
113328,113328,Paulo Londra,2018-07-25,129,62166,Chica Paranormal,https://open.spotify.com/track/2r77vqSZkOktTSgmAOoHsV
113389,113389,Karol G,2018-07-25,190,47991,Mi Cama - Remix,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
113468,113468,Imagine Dragons,2018-07-26,69,84480,Believer,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
113503,113503,Imagine Dragons,2018-07-26,104,68866,Thunder,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
113582,113582,Sam Smith,2018-07-26,183,49444,I'm Not The Only One,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
113728,113728,Manuel Turizo,2018-07-27,129,62723,Culpables,https://open.spotify.com/track/3RD0PGolM0mETGHaprwgMn
113893,113893,DJ Khaled,2018-07-28,94,74480,No Brainer,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
113992,113992,La Adictiva Banda San José de Mesillas,2018-07-28,193,49327,En Peligro de Extinción,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
113993,113993,Natti Natasha,2018-07-28,194,48844,Quien Sabe,https://open.spotify.com/track/5ZkPBld8QqfUkS6aJG40yj
114381,114381,Dynoro,2018-07-30,182,46866,In My Mind,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
114397,114397,Ricky Martin,2018-07-30,198,44814,Vente Pa' Ca,https://open.spotify.com/track/4UPsjy5l0HNMy9c3oatPt3
114577,114577,Bryant Myers,2018-07-31,178,48663,Triste,https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory
114638,114638,Trío Los Josefinos,2018-08-01,39,123315,Criminal,https://open.spotify.com/track/1lXQskY1Op1KzFG4GVcVpe
114641,114641,Don Khuma,2018-08-01,42,121835,Estamos Bien,https://open.spotify.com/track/1DRJZUVcs6i6TkdNUXAi6m
114719,114719,Trio Alma de America,2018-08-01,120,62321,Quiero Repetir,https://open.spotify.com/track/0XMwu1IYGyEr0VBZgctUv9
114840,114840,Tropijazz,2018-08-02,41,124016,Síguelo Bailando,https://open.spotify.com/track/6Vf5qHrEJSkVYgyvYJ6QXs
115043,115043,Becky G,2018-08-03,44,126263,Cuando Te Besé,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
115103,115103,TINI,2018-08-03,104,71373,Quiero Volver,https://open.spotify.com/track/1jcAZRfufvi67KWnwRmizE
115169,115169,Nacho,2018-08-03,170,53496,Casualidad,https://open.spotify.com/track/08rwXPBZ2DHOwnL7xaz044
115187,115187,Travis Scott,2018-08-03,188,50655,STARGAZING,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
115189,115189,MC Davo,2018-08-03,190,50383,Lumbre (feat. Khea),https://open.spotify.com/track/1s7T1kxOMvF2ALLI0WgIN5
115350,115350,Alvaro Soler,2018-08-04,151,56496,La Cintura (feat. Flo Rida & TINI) - Remix,https://open.spotify.com/track/56gH0zGe3SP9SGNoQ2pWwn
115371,115371,Nicky Jam,2018-08-04,172,51953,Satisfacción,https://open.spotify.com/track/21WvAGxPUNJARcZoSqswd7
115780,115780,KURT,2018-08-06,181,47319,La Mujer Perfecta,https://open.spotify.com/track/0mAGeks6ns4FZWBPkjD9HR
115788,115788,benny blanco,2018-08-06,189,46278,Eastside (with Halsey & Khalid),https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
115983,115983,Travis Scott,2018-08-07,184,48329,SICKO MODE,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
115999,115999,Loud Luxury,2018-08-07,200,46326,Body (feat. brando),https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
116389,116389,Tame Impala,2018-08-09,190,49250,The Less I Know The Better,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
116426,116426,Maluma,2018-08-10,27,173623,Mala Mía,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
116475,116475,Danny Ocean,2018-08-10,76,85903,Epa Wei,https://open.spotify.com/track/2QmsKag0YaqhAbpR9Nwmpn
116479,116479,Sebastian Yatra,2018-08-10,80,81739,Ya No Tiene Novio,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
116485,116485,Carlos Rivera,2018-08-10,86,78717,Regrésame Mi Corazón,https://open.spotify.com/track/0bqCk0SQjka5Lj1quVT5C4
116493,116493,Ximena Sariñana,2018-08-10,94,75411,¿Qué Tiene?,https://open.spotify.com/track/2vNDq5XAoF4Gl4hfY7aacS
116569,116569,Zoé,2018-08-10,170,53908,Soñé - Live,https://open.spotify.com/track/4Yft0Be9KiruGHPFEBkXc2
116588,116588,Molotov,2018-08-10,189,51334,Gimme Tha Power - MTV Unplugged,https://open.spotify.com/track/2JIcRBGoHxoOR0YdAm6jyf
116727,116727,Banda Sinaloense MS de Sergio Lizárraga,2018-08-11,128,62061,Mejor Me Alejo,https://open.spotify.com/track/6BBWzxX2rhG1YtI7Kzasqo
117189,117189,Anitta,2018-08-13,190,47382,Medicina,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
117468,117468,Luis Miguel,2018-08-15,69,86761,Tengo Todo Excepto A Ti,https://open.spotify.com/track/27XboT5Wb8VOn7A0heo3Ei
117543,117543,Luis Miguel,2018-08-15,144,56894,Entrégate,https://open.spotify.com/track/5fj3zNkXfOlrJGVcZBId6D
117758,117758,Aretha Franklin,2018-08-16,159,54411,I Say a Little Prayer,https://open.spotify.com/track/3NfxSdJnVdon1axzloJgba
117830,117830,Ariana Grande,2018-08-17,31,158708,God is a woman,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
117848,117848,Ariana Grande,2018-08-17,49,118569,breathin,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
117849,117849,Ariana Grande,2018-08-17,50,118242,no tears left to cry,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
117875,117875,Ariana Grande,2018-08-17,76,87133,raindrops (an angel cried),https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk
117883,117883,Ariana Grande,2018-08-17,84,81433,sweetener,https://open.spotify.com/track/70khXICDeTTxgYtw3EysKH
117884,117884,Calvin Harris,2018-08-17,85,81244,Promises (with Sam Smith),https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
117897,117897,Ariana Grande,2018-08-17,98,75736,blazed (feat. Pharrell Williams),https://open.spotify.com/track/4mLkiFppf8Xvem6BSY34qw
117898,117898,Ariana Grande,2018-08-17,99,75579,R.E.M,https://open.spotify.com/track/1xWH8zYtDeS9mW1JJG23VZ
117900,117900,Ariana Grande,2018-08-17,101,75232,the light is coming (feat. Nicki Minaj),https://open.spotify.com/track/0sdbFOyfgAhAhWq8DpzkaW
117911,117911,Ariana Grande,2018-08-17,112,72030,everytime,https://open.spotify.com/track/0WdR2AyLW1Drd3OUdwezM0
117912,117912,Mario Bautista,2018-08-17,113,70689,Baby Girl (feat. Lalo Ebratt),https://open.spotify.com/track/6o8ogTrSX8H0F66Pdz3Tsc
117927,117927,Ariana Grande,2018-08-17,128,64448,successful,https://open.spotify.com/track/5YeHLHDdQ4nKHk81XFWhCU
117929,117929,Lele Pons,2018-08-17,130,63861,Celoso,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg
117937,117937,Ariana Grande,2018-08-17,138,62079,goodnight n go,https://open.spotify.com/track/14kYOiFVPb7E7NfFbqhdln
117959,117959,Ariana Grande,2018-08-17,160,57563,pete davidson,https://open.spotify.com/track/0XOnMqLQDO89iAg7dWWwnG
117983,117983,Ariana Grande,2018-08-17,184,54534,better off,https://open.spotify.com/track/3NbTQ8ZbHU6MSEVUFAVCJ9
117986,117986,Ariana Grande,2018-08-17,187,53806,borderline (feat. Missy Elliott),https://open.spotify.com/track/4b7mLZQWsy0rLnrMtPA9fQ
117996,117996,Ariana Grande,2018-08-17,197,52906,get well soon,https://open.spotify.com/track/7u6DMPznGbpziuEgCE0JGQ
118138,118138,Anuel Aa,2018-08-18,139,59417,Quiere Beber,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
118193,118193,Bad Bunny,2018-08-18,194,50152,¿Cual es tu plan?,https://open.spotify.com/track/4HRDBtek0ayfLQ6uc7rjO9
118331,118331,Alfredo Olivas,2018-08-19,132,54177,El Paciente,https://open.spotify.com/track/2Nk3gXgekore0lfB7PCnub
118586,118586,Alex Rose,2018-08-20,187,47433,Toda - Remix,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
118774,118774,Mark Ronson,2018-08-21,175,50149,Uptown Funk,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
118974,118974,Bazzi,2018-08-22,175,51413,Beautiful (feat. Camila Cabello),https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
119200,119200,Ozuna,2018-08-24,1,417368,Vaina Loca,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
119229,119229,Ozuna,2018-08-24,30,155005,Unica,https://open.spotify.com/track/33b2wX9d0kxqxhi7lcsC1A
119251,119251,Ozuna,2018-08-24,52,113124,Me Dijeron,https://open.spotify.com/track/17UUYZ290omPaJY4wKeyHh
119270,119270,Ozuna,2018-08-24,71,90668,Ibiza,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
119298,119298,BTS,2018-08-24,99,76104,IDOL,https://open.spotify.com/track/03iCbZaM4OkRR4We6wIzvx
119300,119300,Ozuna,2018-08-24,101,75175,Aura,https://open.spotify.com/track/1AVu7Kc2MRrLfOG1RCEf07
119329,119329,Molotov,2018-08-24,130,62269,Hit Me - MTV Unplugged,https://open.spotify.com/track/3vKCtmzGnf87XsILKozKVX
119331,119331,BTS,2018-08-24,132,61628,IDOL,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS
119363,119363,Ozuna,2018-08-24,164,56442,Quiero Mas,https://open.spotify.com/track/1aYcpI8hXtpAEdBq8fp1pH
119384,119384,Ozuna,2018-08-24,185,52713,Devuelveme,https://open.spotify.com/track/5uvucCRBTkxv7VxIDLOqe7
119395,119395,Molotov,2018-08-24,196,51319,Here We Kum - MTV Unplugged,https://open.spotify.com/track/1HcSHxcuLuAFNgeNVhBHLl
119540,119540,Ozuna,2018-08-25,141,60932,Unica - Remix,https://open.spotify.com/track/5Sv1rKKMX1yl9kfJ2HTluk
119546,119546,Ozuna,2018-08-25,147,59500,Pasado y Presente,https://open.spotify.com/track/6NPjHwhEG7eQUQBoPFBrnz
119561,119561,Ozuna,2018-08-25,162,56826,Tu Olor,https://open.spotify.com/track/48aHJHJyNBcuYIFGMrT5cQ
119579,119579,Pinkfong,2018-08-25,180,54244,Baby Shark,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG
119581,119581,Ozuna,2018-08-25,182,53871,Sigueme los Pasos,https://open.spotify.com/track/3RTmnQQNya9v6ZKPoCIp2E
119591,119591,Ozuna,2018-08-25,192,51229,Supuestamente,https://open.spotify.com/track/1ZBU5DSoYQwaZVgep6pfn2
119948,119948,Ozuna,2018-08-27,149,53607,La Modelo,https://open.spotify.com/track/2SbzdGpOKlH3HIAGTWTbwU
119958,119958,Marshmello,2018-08-27,159,52180,Happier,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
119993,119993,LP,2018-08-27,194,46859,Lost on You,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC
120113,120113,Juan Gabriel,2018-08-28,114,65056,El Noa Noa,https://open.spotify.com/track/2Bbvlv1uslztpJbGgEsckH
120160,120160,Twenty One Pilots,2018-08-28,161,53582,My Blood,https://open.spotify.com/track/2nqwxzn7svkN30dVGbXdWf
120175,120175,Juan Gabriel,2018-08-28,176,51743,No Tengo Dinero,https://open.spotify.com/track/6hQgqDq2VeyLYqgHoPG3O0
120362,120362,Michael Jackson,2018-08-29,163,52886,Beat It - Single Version,https://open.spotify.com/track/1OOtq8tRnDM8kG2gqUPjAj
120395,120395,Edwin Luna y La Trakalosa de Monterrey,2018-08-29,196,49365,Fíjate Que Si,https://open.spotify.com/track/7FEmLU7M5aZ5O7FlOdxB33
120617,120617,Reik,2018-08-31,18,195234,Amigos Con Derechos,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
120632,120632,6ix9ine,2018-08-31,33,144847,BEBE,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
120672,120672,Thalía,2018-08-31,73,88722,"Me Oyen, Me Escuchan",https://open.spotify.com/track/0bEVnt3U8vqdHuld2Db4sd
120676,120676,Alejandro Fernandez,2018-08-31,77,87147,Contigo Siempre,https://open.spotify.com/track/17LxkTp8UNbPcYrDrI6UOq
120763,120763,Pacho El Antifeka,2018-08-31,164,56777,Como Soy,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w
121325,121325,Eminem,2018-09-03,126,58004,Lucky You (feat. Joyner Lucas),https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
121369,121369,Eminem,2018-09-03,170,50418,The Ringer,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
121399,121399,Sia,2018-09-03,200,46423,Thunderclouds,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
121599,121599,Jason Mraz,2018-09-04,200,47817,I'm Yours,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
121959,121959,Silk City,2018-09-06,160,55003,Electricity (with Dua Lipa),https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
122069,122069,Carlos Rivera,2018-09-07,70,91751,Regrésame Mi Corazón,https://open.spotify.com/track/1NTypzYioS7MHVnIR4d7Uy
122093,122093,Mon Laferte,2018-09-07,94,77279,El Beso,https://open.spotify.com/track/655SkamVNObMDXtoN84O4Q
122101,122101,Rvssian,2018-09-07,102,74818,Ponle,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
122120,122120,Carlos Rivera,2018-09-07,121,67329,Me Muero,https://open.spotify.com/track/4dpTz2Tgczw9lDdBAT0fvT
122125,122125,Carlos Rivera,2018-09-07,126,65780,Sería Más Fácil,https://open.spotify.com/track/0cftlm9IYJi4KoN1PDvR2V
122186,122186,Valentino,2018-09-07,187,53009,Tú Y Yo (feat. Nicky Jam & Justin Quiles),https://open.spotify.com/track/58smOywZbVu8AjWutppiQA
122187,122187,Paulina Rubio,2018-09-07,188,52921,Suave Y Sutil,https://open.spotify.com/track/06oz8sadzgPPlF2ia44Zk6
122347,122347,Kanye West,2018-09-08,148,59043,I Love It (& Lil Pump),https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
122368,122368,Christian Nodal,2018-09-08,169,55314,No Te Contaron Mal,https://open.spotify.com/track/1LO951RWD10l9Vys0NrFty
122386,122386,Kevin Roldan,2018-09-08,187,53280,PPP,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
122399,122399,Alfredo Olivas,2018-09-08,200,50412,El Malo De Culiacán,https://open.spotify.com/track/32MQwnY0WUaNVT7i4W9d9F
123175,123175,Paty Cantú,2018-09-12,176,52519,Cuenta Pendiente,https://open.spotify.com/track/2kurCucOSCAu1xo0t2f3Vz
123445,123445,Banda Sinaloense MS de Sergio Lizárraga,2018-09-14,46,121658,Mejor Me Alejo,https://open.spotify.com/track/5OUGSwa2eadrcAsMdUItmO
123488,123488,David Guetta,2018-09-14,89,83511,Say My Name,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
123490,123490,Morat,2018-09-14,91,80139,El Embrujo,https://open.spotify.com/track/6GM7WCa0accugI9b2JTeix
123541,123541,Joan Sebastian,2018-09-14,142,65312,Secreto De Amor,https://open.spotify.com/track/2RT32a38h0ONkIUnZq0hpZ
123680,123680,Vicente Fernández,2018-09-15,81,98681,Por Tu Maldito Amor,https://open.spotify.com/track/3KZI2xeiIRJd8fm84ClxH5
123704,123704,Mariachi Vargas De Tecalitlan,2018-09-15,105,82774,El son de la negra,https://open.spotify.com/track/4WppqUEIiLL4kyo406nnJN
123712,123712,Vicente Fernández,2018-09-15,113,79124,Estos Celos - En Vivo,https://open.spotify.com/track/1bHfUhyFqo6toBM3YMvG8I
123714,123714,Banda Tierra Sagrada,2018-09-15,115,78262,La Buena y la Mala,https://open.spotify.com/track/17IiqbqbVVWMlq6j7xrQaD
123726,123726,Mariachi Vargas De Tecalitlan,2018-09-15,127,74415,Jarabe Tapatío,https://open.spotify.com/track/3UgXyvwnW6jdBO2oqwpaul
123727,123727,Tlen Huicani,2018-09-15,128,74209,La Bamba,https://open.spotify.com/track/51EcnaX9uGBFYdBpMThgEs
123745,123745,Vicente Fernández,2018-09-15,146,69045,Hermoso Cariño,https://open.spotify.com/track/6UN6W5tj0qrMYV8N9MQMJC
123750,123750,Vicente Fernández,2018-09-15,151,67960,El Rey,https://open.spotify.com/track/6P3dT8EkJd0LOyZklOl0Na
123755,123755,El Chapo De Sinaloa,2018-09-15,156,67069,Le Hace Falta Un Beso,https://open.spotify.com/track/1SwY9YgXVgRbZM6uzxS4vU
123760,123760,Banda El Recodo,2018-09-15,161,64995,Que Te Ruegue Quien Te Quiera,https://open.spotify.com/track/4AooK5Hh8OZkZ1XjvVGuTY
123771,123771,José Alfredo Jimenez,2018-09-15,172,62799,Si Nos Dejan,https://open.spotify.com/track/4QgdJycTYnqJCWEH4R4H1v
123793,123793,Karol G,2018-09-15,194,59512,Culpables,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
123940,123940,Vicente Fernández,2018-09-16,141,58240,México Lindo Y Querido,https://open.spotify.com/track/2r5HpO5yuhGHR0xDw7FTBr
123961,123961,Mariachi Vargas De Tecalitlan,2018-09-16,162,54524,Cielito Lindo,https://open.spotify.com/track/2GzOrRCr4yyz2DqcEqTdBS
123991,123991,Edwin Luna y La Trakalosa de Monterrey,2018-09-16,192,48569,Borracho de Amor,https://open.spotify.com/track/2xjxGXr3eASzCvo9MUHk0w
123996,123996,Pablo Montero,2018-09-16,197,48011,Cielito Lindo,https://open.spotify.com/track/6HD8UOPbIxR0olq7BSiwi9
123997,123997,Joan Sebastian,2018-09-16,198,47918,Más Allá Del Sol,https://open.spotify.com/track/4geZEeuY4GaWMTYwymQpJs
123998,123998,Pepe Aguilar,2018-09-16,199,47860,Por Una Mujer Bonita,https://open.spotify.com/track/6qFQun1kEIVRTphxFDt7go
124399,124399,Jason Derulo,2018-09-18,200,47143,Goodbye (feat. Nicki Minaj & Willy William),https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
124590,124590,Caos,2018-09-19,191,49285,La Planta,https://open.spotify.com/track/2GggG2lQVYuus2aeAybe8M
124702,124702,Lil Peep,2018-09-20,103,71646,Falling Down - Bonus Track,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
124934,124934,Leonel García,2018-09-21,135,64211,Bailar,https://open.spotify.com/track/4oYTgxA7E6toPav9MSOHsY
124960,124960,Gloria Trevi,2018-09-21,161,59554,Me Lloras,https://open.spotify.com/track/0Unu3p5DJ5jXr6KmuEeIao
124990,124990,Banda Sinaloense MS de Sergio Lizárraga,2018-09-21,191,53696,Por Siempre Mi Amor,https://open.spotify.com/track/38ofGhTF7TlGS4HkM6e2VS
125196,125196,Big Boy,2018-09-22,197,52260,Mis Ojos Lloran Por Ti,https://open.spotify.com/track/4fFgpzgSkmn3wajioLBPOr
125384,125384,Raymix,2018-09-23,185,47690,Oye Mujer,https://open.spotify.com/track/3IrXw8ah6vafDvZZ4HYuKy
125564,125564,Piso 21,2018-09-24,165,51797,Puntos Suspensivos,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
125781,125781,La Oreja de Van Gogh,2018-09-25,182,51637,Rosas,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq
125799,125799,Franco De Vita,2018-09-25,200,48792,Tú de Qué Vas,https://open.spotify.com/track/66iygyOSvvoQQsKJ1vEXfT
126204,126204,DJ Snake,2018-09-28,5,344155,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
126289,126289,Sebastian Yatra,2018-09-28,90,82992,Vuelve,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
126290,126290,Marc Anthony,2018-09-28,91,82336,Está Rico,https://open.spotify.com/track/2wRkBumdItthjYP9XknImg
126300,126300,Thalía,2018-09-28,101,78289,Lento,https://open.spotify.com/track/4IcdqpHrf0ZcAh61fRAJ6N
